Feature,Importance
sgpd,0.61374843
meta,0.12402553
ftyp_Major Brand,0.10389071
elst_Media Time,0.024177667
mdhd(2)_Timescale,0.02356674
mvhd_Create Time,0.021123365
sdtp,0.02084017
ftyp_Minor Version,0.014128278
ftyp_Compatible Brands,0.010661666
ctts,0.009024396
mvhd_Timescale,0.008866026
type,0.0051634884
elst(2)_Media Time,0.0042596105
GOP,0.0042465264
mdhd_Timescale,0.0033833447
elst(2)_Rate,0.002924547
stco(2),0.0024353843
tkhd_Create Time,0.0012464616
mdhd(2)_Language Code,0.0011640951
stco,0.0011234892
mdhd(5)_Timescale,0.0
elst(5)_Entries,0.0
elst(5)_Media Time,0.0
elst(5)_Rate,0.0
tref(3),0.0
mdhd(5)_Create Time,0.0
mdhd(5)_Modify Time,0.0
tkhd_Duration,0.0
elst(5)_Entry Count,0.0
mdhd(5)_Language Code,0.0
hdlr(9),0.0
gmhd(3),0.0
hdlr(10),0.0
dinf(5),0.0
stsd(5)_Entry Count,0.0
stts(5)_Entry Count,0.0
stsc(5)_Entry Count,0.0
mdhd(5)_Duration,0.0
tkhd(5)_Width,0.0
tkhd(5)_Height,0.0
dinf(4),0.0
mdhd(4)_Create Time,0.0
mdhd(4)_Modify Time,0.0
mdhd(4)_Timescale,0.0
mdhd(4)_Duration,0.0
mdhd(4)_Language Code,0.0
hdlr(7),0.0
gmhd(2),0.0
hdlr(8),0.0
stsd(4)_Entry Count,0.0
tkhd(5)_Duration,0.0
stts(4)_Entry Count,0.0
stsc(4)_Entry Count,0.0
stsz(4)_Sample Size,0.0
stsz(4)_Sample Count,0.0
stco(4),0.0
tkhd(5)_Track ID,0.0
tkhd(5)_Create Time,0.0
tkhd(5)_Modify Time,0.0
stsz(5)_Sample Size,0.0
meta(2),0.0
stsz(5)_Sample Count,0.0
sbgp(3),0.0
tgas,0.0
free(2),0.0
SDLN,0.0
smrd,0.0
smta,0.0
co64_Entry Count,0.0
co64(2)_Entry Count,0.0
name(2),0.0
wide,0.0
elst_'Duration,0.0
elst(2)_'Duration,0.0
auth,0.0
vhdr,0.0
smme,0.0
skip,0.0
0,0.0
soct,0.0
free,0.0
sgpd(5),0.0
stco(5),0.0
tagc(3),0.0
elst(4)_Rate,0.0
mvhd_Modify Time,0.0
cslg,0.0
sgpd(2),0.0
sbgp(2),0.0
sgpd(3),0.0
csgm,0.0
csgm(2),0.0
sgpd(4),0.0
tapt(2),0.0
vmhd(2),0.0
ctts(2),0.0
cslg(2),0.0
stss(2),0.0
sdtp(2),0.0
tagc,0.0
tagc(2),0.0
tref(2),0.0
tkhd(4)_Height,0.0
elst(4)_Media Time,0.0
tkhd(2)_Track ID,0.0
tkhd(2)_Modify Time,0.0
tkhd(2)_Duration,0.0
tkhd(2)_Width,0.0
tkhd(2)_Height,0.0
elst(2)_Entry Count,0.0
elst(2)_Entries,0.0
mdhd(2)_Create Time,0.0
mdhd(2)_Modify Time,0.0
tkhd_Track ID,0.0
mdhd(2)_Duration,0.0
hdlr(3),0.0
smhd,0.0
hdlr(4),0.0
dinf(2),0.0
stsd(2)_Entry Count,0.0
stts(2)_Entry Count,0.0
stsc(2)_Entry Count,0.0
tkhd(2)_Create Time,0.0
stsz_Sample Count,0.0
elst(4)_Entries,0.0
stsz_Sample Size,0.0
tkhd_Height,0.0
elst_Entry Count,0.0
elst_Entries,0.0
tkhd_Modify Time,0.0
elst_Rate,0.0
mdhd_Create Time,0.0
mdhd_Modify Time,0.0
mdhd_Duration,0.0
mdhd_Language Code,0.0
hdlr,0.0
vmhd,0.0
hdlr(2),0.0
dinf,0.0
stsd_Entry Count,0.0
stts_Entry Count,0.0
stss,0.0
stsc_Entry Count,0.0
stsz(2)_Sample Size,0.0
stsz(2)_Sample Count,0.0
mvhd_Next Track ID,0.0
sbgp,0.0
hdlr(5),0.0
gmhd,0.0
hdlr(6),0.0
dinf(3),0.0
stsd(3)_Entry Count,0.0
stts(3)_Entry Count,0.0
stsc(3)_Entry Count,0.0
stsz(3)_Sample Size,0.0
mvhd_Duration,0.0
stco(3),0.0
tkhd(4)_Track ID,0.0
tkhd(4)_Create Time,0.0
tkhd(4)_Modify Time,0.0
tkhd(4)_Duration,0.0
tkhd(4)_Width,0.0
tkhd_Width,0.0
elst(4)_Entry Count,0.0
mdhd(3)_Language Code,0.0
mdhd(3)_Duration,0.0
mdhd(3)_Timescale,0.0
tkhd(3)_Duration,0.0
mvhd_Preferred Volume,0.0
sequence,0.0
tapt,0.0
mvhd_Preferred Rate,0.0
tkhd(3)_Track ID,0.0
tkhd(3)_Create Time,0.0
tkhd(3)_Modify Time,0.0
tkhd(3)_Width,0.0
mdhd(3)_Modify Time,0.0
tkhd(3)_Height,0.0
elst(3)_Entry Count,0.0
elst(3)_Entries,0.0
elst(3)_Media Time,0.0
elst(3)_Rate,0.0
tref,0.0
mdhd(3)_Create Time,0.0
stsz(3)_Sample Count,0.0
